County_name,State_name,Pop_5_17,Pop_18_24,Pop_25_44,Pop_45_64,Pop_65,state,county,tract,block group
Cook County,Illinois,286,91,517,276,142,17,031,620100,1
Cook County,Illinois,378,221,599,351,146,17,031,620100,2
Cook County,Illinois,375,224,405,222,113,17,031,620100,3
Cook County,Illinois,167,118,372,276,231,17,031,620200,1
Cook County,Illinois,325,81,527,201,75,17,031,620200,2
Cook County,Illinois,222,41,298,125,119,17,031,620300,1
Cook County,Illinois,219,161,417,232,99,17,031,620300,2
Cook County,Illinois,219,84,321,125,125,17,031,620300,3
Cook County,Illinois,201,195,194,205,72,17,031,620300,4
Cook County,Illinois,180,66,303,205,181,17,031,620300,5
Cook County,Illinois,528,192,574,476,125,17,031,620300,6
Cook County,Illinois,582,304,366,335,99,17,031,620400,1
Cook County,Illinois,202,102,407,121,67,17,031,620400,2
Cook County,Illinois,161,232,341,417,64,17,031,620400,3
Cook County,Illinois,372,179,315,139,107,17,031,620400,4
Cook County,Illinois,237,163,372,207,39,17,031,630100,1
Cook County,Illinois,617,244,548,494,144,17,031,630200,1
Cook County,Illinois,654,358,657,311,78,17,031,630300,1
Cook County,Illinois,854,405,1313,445,248,17,031,630300,2
Cook County,Illinois,415,254,477,298,66,17,031,630400,1
Cook County,Illinois,316,231,592,335,177,17,031,630400,2
Cook County,Illinois,524,227,498,278,157,17,031,630400,3
Cook County,Illinois,690,224,412,231,36,17,031,630400,4
Cook County,Illinois,567,230,762,386,69,17,031,630500,1
Cook County,Illinois,265,190,434,204,100,17,031,630500,2
Cook County,Illinois,360,393,518,231,87,17,031,630500,3
Cook County,Illinois,183,141,229,330,67,17,031,630500,4
Cook County,Illinois,370,103,678,424,123,17,031,630800,1
Cook County,Illinois,418,137,769,355,95,17,031,630800,2
Cook County,Illinois,445,112,425,174,86,17,031,630800,3
Cook County,Illinois,373,153,541,298,115,17,031,630800,4
Cook County,Illinois,359,264,707,525,73,17,031,630900,1
Cook County,Illinois,275,243,284,250,117,17,031,630900,2
Cook County,Illinois,524,168,476,214,59,17,031,630900,3
Cook County,Illinois,109,137,327,272,136,17,031,640100,1
Cook County,Illinois,282,0,260,189,205,17,031,640300,1
Cook County,Illinois,38,175,330,266,68,17,031,640300,2
Cook County,Illinois,245,0,242,96,125,17,031,640300,3
Cook County,Illinois,239,83,697,615,133,17,031,640300,4
Cook County,Illinois,405,123,451,274,169,17,031,640300,5
Cook County,Illinois,98,39,261,197,81,17,031,640300,6
Cook County,Illinois,306,63,325,411,252,17,031,640400,1
Cook County,Illinois,438,166,613,433,306,17,031,640400,2
Cook County,Illinois,211,208,513,433,284,17,031,640500,1
Cook County,Illinois,241,114,357,377,229,17,031,640500,2
Cook County,Illinois,185,114,440,132,116,17,031,640600,1
Cook County,Illinois,67,46,368,347,211,17,031,640600,2
Cook County,Illinois,191,160,544,444,284,17,031,640600,3
Cook County,Illinois,203,54,332,161,55,17,031,640700,1
Cook County,Illinois,40,23,88,231,118,17,031,640700,2
Cook County,Illinois,225,45,231,253,75,17,031,640700,3
Cook County,Illinois,128,75,234,166,21,17,031,640700,4
Cook County,Illinois,241,105,397,152,34,17,031,640800,1
Cook County,Illinois,134,116,202,146,60,17,031,640800,2
Cook County,Illinois,200,198,521,347,118,17,031,650100,1
Cook County,Illinois,342,214,453,274,20,17,031,650100,2
Cook County,Illinois,269,80,405,272,80,17,031,650100,3
Cook County,Illinois,114,80,206,164,90,17,031,650100,4
Cook County,Illinois,309,82,657,305,112,17,031,650200,1
Cook County,Illinois,544,246,487,294,66,17,031,650200,2
Cook County,Illinois,133,173,293,274,118,17,031,650200,3
Cook County,Illinois,472,158,482,257,103,17,031,650200,4
Cook County,Illinois,87,55,103,248,105,17,031,650200,5
Cook County,Illinois,105,19,188,100,16,17,031,650200,6
Cook County,Illinois,367,48,372,230,89,17,031,650301,1
Cook County,Illinois,537,276,478,368,156,17,031,650301,2
Cook County,Illinois,329,91,356,325,109,17,031,650301,3
Cook County,Illinois,385,119,434,242,71,17,031,650301,4
Cook County,Illinois,489,211,589,401,196,17,031,650302,1
Cook County,Illinois,439,173,704,475,142,17,031,650302,2
Cook County,Illinois,168,58,266,163,27,17,031,650400,1
Cook County,Illinois,242,93,312,178,63,17,031,650400,2
Cook County,Illinois,476,144,717,271,105,17,031,650400,3
Cook County,Illinois,346,327,726,300,59,17,031,650400,4
Cook County,Illinois,411,205,381,320,148,17,031,650400,5
Cook County,Illinois,304,77,392,272,70,17,031,650500,1
Cook County,Illinois,397,156,410,300,95,17,031,650500,2
Cook County,Illinois,151,135,355,473,356,17,031,650500,3
Cook County,Illinois,579,179,632,195,27,17,031,660301,1
Cook County,Illinois,499,128,496,298,27,17,031,660302,1
Cook County,Illinois,347,161,670,260,24,17,031,660302,2
Cook County,Illinois,257,70,309,137,44,17,031,660302,3
Cook County,Illinois,411,178,474,258,116,17,031,660302,4
Cook County,Illinois,304,65,351,128,128,17,031,660400,1
Cook County,Illinois,464,290,367,385,120,17,031,660400,2
Cook County,Illinois,309,64,322,285,111,17,031,660400,3
Cook County,Illinois,499,51,494,202,51,17,031,660400,4
Cook County,Illinois,296,118,356,232,223,17,031,660500,1
Cook County,Illinois,559,125,454,376,71,17,031,660500,2
Cook County,Illinois,251,240,245,64,68,17,031,660500,3
Cook County,Illinois,319,233,383,259,79,17,031,660500,4
Cook County,Illinois,163,140,109,342,22,17,031,660600,1
Cook County,Illinois,489,156,258,160,34,17,031,660600,2
Cook County,Illinois,170,197,307,163,35,17,031,660600,3
Cook County,Illinois,356,238,398,235,85,17,031,660600,4
Cook County,Illinois,293,167,499,419,14,17,031,660600,5
Cook County,Illinois,253,217,274,230,129,17,031,660700,1
Cook County,Illinois,192,169,376,266,143,17,031,660700,2
Cook County,Illinois,74,73,151,243,73,17,031,660800,1
Cook County,Illinois,393,265,526,250,123,17,031,660800,2
Cook County,Illinois,373,173,421,198,44,17,031,660800,3
Cook County,Illinois,127,55,200,404,31,17,031,660800,4
Cook County,Illinois,414,89,615,351,63,17,031,660800,5
Cook County,Illinois,447,194,404,385,110,17,031,660900,1
Cook County,Illinois,291,109,398,391,78,17,031,660900,2
Cook County,Illinois,228,204,415,359,136,17,031,660900,3
Cook County,Illinois,58,109,143,265,169,17,031,661000,1
Cook County,Illinois,188,45,363,155,85,17,031,661000,2
Cook County,Illinois,162,102,157,241,137,17,031,661000,3
Cook County,Illinois,306,183,470,545,92,17,031,661000,4
Cook County,Illinois,236,122,394,198,209,17,031,661000,5
Cook County,Illinois,233,65,367,365,75,17,031,661100,1
Cook County,Illinois,149,140,236,265,30,17,031,661100,2
Cook County,Illinois,315,118,337,253,77,17,031,661100,3
Cook County,Illinois,212,118,320,236,93,17,031,661100,4
Cook County,Illinois,371,159,521,342,82,17,031,661100,5
Cook County,Illinois,229,157,221,27,82,17,031,670100,1
Cook County,Illinois,312,77,272,161,49,17,031,670100,2
Cook County,Illinois,294,122,244,233,120,17,031,670200,1
Cook County,Illinois,172,29,153,32,32,17,031,670300,1
Cook County,Illinois,124,72,174,271,59,17,031,670300,2
Cook County,Illinois,334,354,528,405,150,17,031,670400,1
Cook County,Illinois,271,80,306,329,180,17,031,670500,1
Cook County,Illinois,113,170,220,286,170,17,031,670600,1
Cook County,Illinois,104,121,93,170,38,17,031,670600,2
Cook County,Illinois,142,158,168,131,93,17,031,670700,1
Cook County,Illinois,189,35,251,129,103,17,031,670700,2
Cook County,Illinois,109,91,152,109,67,17,031,670800,1
Cook County,Illinois,143,181,254,316,124,17,031,670800,2
Cook County,Illinois,64,92,87,182,80,17,031,670900,1
Cook County,Illinois,205,111,269,212,104,17,031,670900,2
Cook County,Illinois,413,181,418,227,107,17,031,671100,1
Cook County,Illinois,142,53,150,85,17,17,031,671200,1
Cook County,Illinois,77,53,90,153,127,17,031,671200,2
Cook County,Illinois,257,317,251,324,135,17,031,671300,1
Cook County,Illinois,168,34,244,124,61,17,031,671300,2
Cook County,Illinois,63,32,52,150,11,17,031,671300,3
Cook County,Illinois,146,102,184,215,56,17,031,671400,1
Cook County,Illinois,115,143,273,288,104,17,031,671400,2
Cook County,Illinois,203,124,178,234,156,17,031,671500,1
Cook County,Illinois,282,275,430,311,128,17,031,671500,2
Cook County,Illinois,280,133,245,278,123,17,031,671500,3
Cook County,Illinois,119,89,202,161,298,17,031,671600,1
Cook County,Illinois,207,101,186,192,90,17,031,671600,2
Cook County,Illinois,91,15,86,172,92,17,031,671600,3
Cook County,Illinois,209,134,352,210,192,17,031,671800,1
Cook County,Illinois,280,97,351,294,227,17,031,671900,1
Cook County,Illinois,382,250,346,250,143,17,031,672000,1
Cook County,Illinois,110,38,163,225,127,17,031,672000,2
Cook County,Illinois,219,143,414,235,111,17,031,672000,3
Cook County,Illinois,42,28,47,131,145,17,031,672000,4
Cook County,Illinois,41,168,109,67,19,17,031,680500,1
Cook County,Illinois,178,114,155,203,115,17,031,680500,2
Cook County,Illinois,199,85,194,169,60,17,031,680600,1
Cook County,Illinois,176,169,201,247,99,17,031,680600,2
Cook County,Illinois,169,95,250,279,121,17,031,680900,1
Cook County,Illinois,71,14,33,110,265,17,031,680900,2
Cook County,Illinois,124,98,185,237,78,17,031,680900,3
Cook County,Illinois,220,272,304,155,53,17,031,680900,4
Cook County,Illinois,193,49,177,193,75,17,031,681000,1
Cook County,Illinois,190,38,69,149,89,17,031,681000,2
Cook County,Illinois,10,35,63,141,29,17,031,681000,3
Cook County,Illinois,292,53,264,233,199,17,031,681000,4
Cook County,Illinois,215,171,208,200,58,17,031,681100,1
Cook County,Illinois,186,48,200,108,49,17,031,681100,2
Cook County,Illinois,8,0,118,66,48,17,031,681100,3
Cook County,Illinois,237,174,179,240,28,17,031,681100,4
Cook County,Illinois,105,143,155,123,91,17,031,681100,5
Cook County,Illinois,123,62,95,28,57,17,031,681200,1
Cook County,Illinois,173,75,161,214,42,17,031,681200,2
Cook County,Illinois,206,13,245,196,81,17,031,681200,3
Cook County,Illinois,222,96,114,135,10,17,031,681200,4
Cook County,Illinois,208,121,210,235,125,17,031,681300,1
Cook County,Illinois,221,88,210,287,101,17,031,681300,2
Cook County,Illinois,139,74,176,204,205,17,031,681300,3
Cook County,Illinois,35,54,103,135,87,17,031,681400,1
Cook County,Illinois,278,99,338,284,98,17,031,681400,2
Cook County,Illinois,202,189,190,299,85,17,031,681400,3
Cook County,Illinois,216,30,142,62,43,17,031,681400,4
Cook County,Illinois,115,94,222,195,24,17,031,690300,1
Cook County,Illinois,220,81,281,387,381,17,031,690300,2
Cook County,Illinois,268,24,320,143,51,17,031,690400,1
Cook County,Illinois,114,38,225,278,120,17,031,690400,2
Cook County,Illinois,154,84,226,269,118,17,031,690400,3
Cook County,Illinois,269,106,270,251,114,17,031,690400,4
Cook County,Illinois,145,219,173,187,128,17,031,690500,1
Cook County,Illinois,161,121,107,338,121,17,031,690900,1
Cook County,Illinois,186,34,227,154,63,17,031,690900,2
Cook County,Illinois,222,236,176,230,96,17,031,690900,3
Cook County,Illinois,209,15,210,322,151,17,031,690900,4
Cook County,Illinois,202,64,217,504,147,17,031,690900,5
Cook County,Illinois,224,70,61,152,149,17,031,691000,1
Cook County,Illinois,194,90,256,232,79,17,031,691000,2
Cook County,Illinois,92,9,67,229,45,17,031,691000,3
Cook County,Illinois,28,41,119,64,106,17,031,691000,4
Cook County,Illinois,80,103,82,218,63,17,031,691100,1
Cook County,Illinois,166,161,113,128,64,17,031,691100,2
Cook County,Illinois,159,206,201,161,26,17,031,691100,3
Cook County,Illinois,197,129,180,260,109,17,031,691100,4
Cook County,Illinois,321,162,438,217,19,17,031,691200,1
Cook County,Illinois,55,25,201,287,186,17,031,691200,2
Cook County,Illinois,234,145,218,160,35,17,031,691200,3
Cook County,Illinois,124,37,302,480,93,17,031,691300,1
Cook County,Illinois,291,117,280,460,204,17,031,691300,2
Cook County,Illinois,32,64,126,158,77,17,031,691400,1
Cook County,Illinois,57,12,33,132,98,17,031,691400,2
Cook County,Illinois,226,56,213,241,108,17,031,691400,3
Cook County,Illinois,225,82,231,248,161,17,031,691400,4
Cook County,Illinois,11,103,74,118,168,17,031,691400,5
Cook County,Illinois,87,59,123,112,54,17,031,691500,1
Cook County,Illinois,281,136,193,189,61,17,031,691500,2
Cook County,Illinois,130,55,92,213,65,17,031,691500,3
Cook County,Illinois,677,327,615,646,99,17,031,700100,1
Cook County,Illinois,114,36,122,162,122,17,031,700100,2
Cook County,Illinois,251,262,420,437,73,17,031,700200,1
Cook County,Illinois,326,184,422,160,169,17,031,700200,2
Cook County,Illinois,742,168,751,526,56,17,031,700200,3
Cook County,Illinois,326,93,469,312,118,17,031,700200,4
Cook County,Illinois,279,247,438,554,177,17,031,700301,1
Cook County,Illinois,553,70,499,266,195,17,031,700301,2
Cook County,Illinois,741,191,738,438,157,17,031,700301,3
Cook County,Illinois,175,158,294,243,220,17,031,700302,1
Cook County,Illinois,155,110,226,274,143,17,031,700302,2
Cook County,Illinois,356,128,396,199,128,17,031,700302,3
Cook County,Illinois,293,274,762,678,207,17,031,700302,4
Cook County,Illinois,370,293,337,501,92,17,031,700401,1
Cook County,Illinois,337,260,573,442,203,17,031,700401,2
Cook County,Illinois,353,99,481,295,70,17,031,700401,3
Cook County,Illinois,99,60,370,457,44,17,031,700401,4
Cook County,Illinois,278,136,384,226,111,17,031,700402,1
Cook County,Illinois,198,109,241,316,73,17,031,700402,2
Cook County,Illinois,318,262,215,673,81,17,031,700402,3
Cook County,Illinois,246,113,290,622,147,17,031,700501,1
Cook County,Illinois,190,54,234,385,376,17,031,700501,2
Cook County,Illinois,296,426,388,801,168,17,031,700501,3
Cook County,Illinois,213,64,297,680,291,17,031,700501,4
Cook County,Illinois,140,142,102,285,57,17,031,700501,5
Cook County,Illinois,76,170,107,308,21,17,031,700501,6
Cook County,Illinois,175,220,256,565,195,17,031,700502,1
Cook County,Illinois,334,105,375,452,279,17,031,700502,2
Cook County,Illinois,249,171,346,349,93,17,031,710100,1
Cook County,Illinois,334,124,375,117,26,17,031,710200,1
Cook County,Illinois,145,52,336,182,171,17,031,710200,2
Cook County,Illinois,261,134,261,279,92,17,031,710200,3
Cook County,Illinois,132,100,181,134,83,17,031,710200,4
Cook County,Illinois,661,178,524,294,210,17,031,710200,5
Cook County,Illinois,313,241,339,399,216,17,031,710300,1
Cook County,Illinois,115,66,237,227,226,17,031,710400,1
Cook County,Illinois,164,45,300,289,21,17,031,710400,2
Cook County,Illinois,109,105,135,205,216,17,031,710400,3
Cook County,Illinois,52,29,388,168,118,17,031,710400,4
Cook County,Illinois,128,97,219,193,142,17,031,710400,5
Cook County,Illinois,166,116,212,306,229,17,031,710400,6
Cook County,Illinois,266,135,249,176,156,17,031,710500,1
Cook County,Illinois,385,160,470,374,156,17,031,710500,2
Cook County,Illinois,139,49,192,93,84,17,031,710500,3
Cook County,Illinois,192,105,196,369,119,17,031,710500,4
Cook County,Illinois,224,38,160,212,195,17,031,710600,1
Cook County,Illinois,203,172,191,209,94,17,031,710600,2
Cook County,Illinois,79,0,78,168,169,17,031,710700,1
Cook County,Illinois,95,62,225,141,167,17,031,710700,2
Cook County,Illinois,119,0,308,129,208,17,031,710700,3
Cook County,Illinois,179,74,145,132,112,17,031,710700,4
Cook County,Illinois,51,16,94,162,56,17,031,710800,1
Cook County,Illinois,73,70,141,335,154,17,031,710800,2
Cook County,Illinois,149,186,335,320,221,17,031,710800,3
Cook County,Illinois,104,178,197,118,207,17,031,710800,4
Cook County,Illinois,89,61,249,25,118,17,031,710800,5
Cook County,Illinois,99,2,151,248,133,17,031,710800,6
Cook County,Illinois,163,194,212,102,117,17,031,710900,1
Cook County,Illinois,517,175,407,481,109,17,031,710900,2
Cook County,Illinois,229,138,242,349,167,17,031,711000,1
Cook County,Illinois,293,105,360,372,206,17,031,711000,2
Cook County,Illinois,74,63,163,288,204,17,031,711000,3
Cook County,Illinois,298,154,309,417,165,17,031,711100,1
Cook County,Illinois,295,150,272,225,214,17,031,711100,2
Cook County,Illinois,205,38,110,238,94,17,031,711100,3
Cook County,Illinois,411,213,386,329,144,17,031,711200,1
Cook County,Illinois,124,94,95,323,220,17,031,711200,2
Cook County,Illinois,113,36,102,146,207,17,031,711200,3
Cook County,Illinois,268,131,496,445,550,17,031,711200,4
Cook County,Illinois,244,116,206,211,67,17,031,711300,1
Cook County,Illinois,108,119,125,273,122,17,031,711300,2
Cook County,Illinois,214,141,199,312,174,17,031,711400,1
Cook County,Illinois,66,74,122,212,125,17,031,711400,2
Cook County,Illinois,70,26,82,102,139,17,031,711400,3
Cook County,Illinois,174,126,298,376,237,17,031,711500,1
Cook County,Illinois,179,114,266,464,208,17,031,711500,2
Cook County,Illinois,230,79,320,352,194,17,031,720100,1
Cook County,Illinois,188,34,351,446,305,17,031,720100,2
Cook County,Illinois,155,53,318,344,250,17,031,720100,3
Cook County,Illinois,213,66,202,361,94,17,031,720200,1
Cook County,Illinois,372,62,253,454,194,17,031,720200,2
Cook County,Illinois,382,372,286,744,249,17,031,720200,3
Cook County,Illinois,193,45,142,248,101,17,031,720300,1
Cook County,Illinois,262,88,62,345,83,17,031,720300,2
Cook County,Illinois,439,47,226,447,145,17,031,720300,3
Cook County,Illinois,153,29,111,214,212,17,031,720300,4
Cook County,Illinois,213,61,174,377,72,17,031,720400,1
Cook County,Illinois,266,80,374,259,152,17,031,720400,2
Cook County,Illinois,97,65,171,232,105,17,031,720500,1
Cook County,Illinois,378,93,390,407,127,17,031,720500,2
Cook County,Illinois,189,17,142,321,147,17,031,720600,1
Cook County,Illinois,198,42,201,281,99,17,031,720600,2
Cook County,Illinois,180,71,539,473,105,17,031,720700,1
Cook County,Illinois,260,11,360,291,179,17,031,720700,2
Cook County,Illinois,33,62,116,232,116,17,031,720700,3
Cook County,Illinois,119,39,120,162,152,17,031,730100,1
Cook County,Illinois,105,70,202,278,155,17,031,730100,2
Cook County,Illinois,191,92,201,357,143,17,031,730100,3
Cook County,Illinois,211,95,286,268,158,17,031,730201,1
Cook County,Illinois,112,222,92,370,92,17,031,730201,2
Cook County,Illinois,161,122,427,214,253,17,031,730201,3
Cook County,Illinois,343,269,248,354,414,17,031,730201,4
